date,Open,High,Low,Volume,Close
1992-1-2 14:30,3152.100098,3172.629883,3139.310059,23550000,3172.399902
1992-1-3 14:30,3172.399902,3210.639893,3165.919922,23620000,3201.5
1992-1-6 14:30,3201.5,3213.330078,3191.860107,27280000,3200.100098
1992-1-7 14:30,3200.100098,3210.199951,3184.47998,25510000,3204.800049
1992-1-8 14:30,3204.800049,3229.199951,3185.820068,29040000,3203.899902
1992-1-9 14:30,3203.899902,3228.310059,3192.75,29820000,3209.5
1992-1-10 14:30,3209.5,3217.129883,3185.379883,23440000,3199.5
1992-1-13 14:30,3199.5,3201.25,3179.110107,19300000,3185.600098
1992-1-14 14:30,3185.600098,3248.879883,3182.919922,24220000,3246.199951
1992-1-15 14:30,3246.199951,3263.419922,3232.110107,29560000,3258.5
1992-1-16 14:30,3258.5,3262.75,3222.050049,38100000,3249.600098
1992-1-17 14:30,3249.600098,3279.959961,3243.290039,39780000,3265
1992-1-20 14:30,3265,3269.899902,3245.080078,18190000,3254
1992-1-21 14:30,3254,3254.469971,3215.340088,24160000,3223.399902
1992-1-22 14:30,3223.399902,3256.040039,3216.909912,21590000,3255.800049
1992-1-23 14:30,3255.800049,3266.98999,3222.939941,22140000,3226.699951
1992-1-24 14:30,3226.699951,3248.429932,3216.679932,22600000,3232.800049
1992-1-27 14:30,3232.800049,3246.649902,3230.550049,19110000,3240.600098
1992-1-28 14:30,3240.600098,3275.48999,3239.939941,24960000,3272.100098
1992-1-29 14:30,3272.100098,3299.189941,3218.469971,32500000,3225
1992-1-30 14:30,3225,3247.320068,3216.01001,22080000,3244.899902
1992-1-31 14:30,3244.899902,3255.370117,3222.719971,20610000,3223.399902
1992-2-3 14:30,3223.399902,3239.040039,3213.550049,18860000,3234.100098
1992-2-4 14:30,3234.100098,3272.810059,3229.429932,23970000,3272.800049
1992-2-5 14:30,3272.800049,3282.199951,3251.790039,27360000,3257.600098
1992-2-6 14:30,3257.600098,3265.649902,3238.600098,20490000,3255.600098
1992-2-7 14:30,3255.600098,3269.899902,3207.959961,21660000,3225.399902
1992-2-10 14:30,3225.399902,3247.98999,3223.840088,16100000,3245.100098
1992-2-11 14:30,3245.100098,3259.620117,3236.139893,23400000,3251.600098
1992-2-12 14:30,3251.600098,3286,3244.629883,21580000,3276.800049
1992-2-13 14:30,3276.800049,3283.98999,3236.360107,22200000,3246.699951
1992-2-14 14:30,3246.699951,3254.699951,3221.820068,21260000,3246
1992-2-18 14:30,3246,3268.560059,3219.139893,21970000,3224.699951
1992-2-19 14:30,3224.699951,3241.72998,3215.340088,22930000,3230.300049
1992-2-20 14:30,3230.600098,3283.77002,3230.550049,25840000,3280.600098
1992-2-21 14:30,3280.600098,3286.669922,3252.909912,26840000,3280.199951
1992-2-24 14:30,3280.199951,3289.800049,3266.100098,17880000,3282.399902
1992-2-25 14:30,3282.199951,3282.199951,3240.379883,20980000,3257.800049
1992-2-26 14:30,3257.800049,3290.919922,3254.469971,21160000,3283.300049
1992-2-27 14:30,3283.300049,3286.899902,3265.879883,18710000,3269.5
1992-2-28 14:30,3269.5,3293.379883,3259.389893,17960000,3267.699951
1992-3-2 14:30,3267.699951,3276.620117,3261.399902,17220000,3275.300049
1992-3-3 14:30,3275.300049,3295.620117,3272.810059,19520000,3290.300049
1992-3-4 14:30,3290.300049,3299.639893,3268.560059,22800000,3268.600098
1992-3-5 14:30,3268.300049,3268.340088,3235.689941,18220000,3241.5
1992-3-6 14:30,3241.5,3252.01001,3213.77002,18460000,3221.600098
1992-3-9 14:30,3221.600098,3227.189941,3211.310059,16530000,3215.100098
1992-3-10 14:30,3215.100098,3248.209961,3214.669922,20730000,3231
1992-3-11 14:30,3231,3233.449951,3198.350098,17670000,3208.600098
1992-3-12 14:30,3208.600098,3213.100098,3188.280029,18080000,3208.600098
1992-3-13 14:30,3208.600098,3237.030029,3208.179932,16370000,3235.899902
1992-3-16 14:30,3235.899902,3236.580078,3208.409912,15050000,3236.399902
1992-3-17 14:30,3236.399902,3260.060059,3235.909912,18020000,3256
1992-3-18 14:30,3256,3271.909912,3246.199951,17890000,3254.300049
1992-3-19 14:30,3254.300049,3269.899902,3251.149902,17170000,3261.399902
1992-3-20 14:30,3261.399902,3277.280029,3255.810059,28640000,3276.399902
1992-3-23 14:30,3275.899902,3275.939941,3261.179932,15690000,3272.100098
1992-3-24 14:30,3272.100098,3284.439941,3249.110107,24380000,3261
1992-3-25 14:30,3261,3276.389893,3251.120117,18960000,3259.399902
1992-3-26 14:30,3259.399902,3275.040039,3251.340088,18120000,3267.699951
1992-3-27 14:30,3267.699951,3268.110107,3226.52002,15140000,3231.399902
1992-3-30 14:30,3231.399902,3248.879883,3229.429932,12640000,3235.199951
1992-3-31 14:30,3235.199951,3260.72998,3228.97998,15110000,3235.5
1992-4-1 14:30,3235.5,3252.23999,3215.340088,18840000,3249.300049
1992-4-2 14:30,3249.300049,3259.620117,3220.26001,19020000,3234.100098
1992-4-3 14:30,3234.100098,3250.889893,3211.310059,21150000,3249.100098
1992-4-6 13:30,3249.300049,3276.830078,3249.300049,20110000,3275.5
1992-4-7 13:30,3275.5,3279.290039,3211.090088,22490000,3213.600098
1992-4-8 13:30,3213.600098,3213.600098,3161.22998,29710000,3181.399902
1992-4-9 13:30,3181.800049,3231.659912,3181.800049,24490000,3225
1992-4-10 13:30,3225.600098,3262.969971,3225.600098,18650000,3255.399902
1992-4-13 13:30,3255.399902,3270.570068,3248.429932,13220000,3269.899902
1992-4-14 13:30,3269.899902,3322.22998,3269.449951,26050000,3306.100098
1992-4-15 13:30,3307,3354.199951,3307,25460000,3353.800049
1992-4-16 13:30,3353.800049,3366.5,3343.25,27840000,3366.5
1992-4-20 13:30,3365.600098,3365.610107,3315.52002,22290000,3336.300049
1992-4-21 13:30,3336.300049,3350.629883,3320.889893,20080000,3343.300049
1992-4-22 13:30,3343.300049,3352.860107,3330.719971,18160000,3338.800049
1992-4-23 13:30,3338.800049,3352.860107,3330.719971,24810000,3348.600098
1992-4-24 13:30,3348.600098,3361.810059,3323.120117,21220000,3324.5
1992-4-27 13:30,3324,3324.02002,3303.669922,21610000,3304.560059
1992-4-28 13:30,3304.5,3317.080078,3283.98999,18860000,3307.899902
1992-4-29 13:30,3308.100098,3338.77002,3308.100098,21280000,3333.199951
1992-4-30 13:30,3333.199951,3361.139893,3328.48999,22960000,3359.100098
1992-5-1 13:30,3359.100098,3362.030029,3324.02002,19380000,3336.100098
1992-5-4 13:30,3336.100098,3387.52002,3335.870117,18680000,3378.100098
1992-5-5 13:30,3378.100098,3378.129883,3358.899902,18080000,3359.399902
1992-5-6 13:30,3360,3383.719971,3360,17940000,3369.399902
1992-5-7 13:30,3369.399902,3374.780029,3357.330078,17570000,3363.399902
1992-5-8 13:30,3363.399902,3375.669922,3353.530029,14560000,3369.399902
1992-5-11 13:30,3369.399902,3397.810059,3368.959961,14110000,3397.600098
1992-5-12 13:30,3397.600098,3440.669922,3373.909912,19030000,3385.100098
1992-5-13 13:30,3385.100098,3396.790039,3378.709961,17720000,3392
1992-5-14 13:30,3392,3393.580078,3357.209961,18270000,3368.899902
1992-5-15 13:30,3368.899902,3368.899902,3346,18430000,3353.100098
1992-5-18 13:30,3353.100098,3381.639893,3353.090088,14960000,3376
1992-5-19 13:30,3376,3440.189941,3368.469971,20950000,3398
1992-5-20 13:30,3398,3404.340088,3388.22998,34230000,3393.800049
1992-5-21 13:30,3393.800049,3394.090088,3365.540039,19190000,3378.699951
1992-5-22 13:30,3378.699951,3392.620117,3376.52002,17690000,3386.800049
1992-5-26 13:30,3386.800049,3386.800049,3356.439941,25940000,3364.199951
1992-5-27 13:30,3364.199951,3380.330078,3360.070068,22390000,3370.399902
1992-5-28 13:30,3370.399902,3398.429932,3368.620117,18350000,3398.399902
1992-5-29 13:30,3398.399902,3420.209961,3396.100098,20770000,3396.899902
1992-6-1 13:30,3396.899902,3413.469971,3373.030029,21280000,3413.199951
1992-6-2 13:30,3413.199951,3420.469971,3392.72998,22350000,3396.100098
1992-6-3 13:30,3396.100098,3422.280029,3389.360107,22690000,3407
1992-6-4 13:30,3407,3410.100098,3392.469971,24370000,3399.699951
1992-6-5 13:30,3399.699951,3403.100098,3392.469971,23760000,3398.699951
1992-6-8 13:30,3398.699951,3404.129883,3391.689941,16280000,3404.100098
1992-6-9 13:30,3404.100098,3405.429932,3359.550049,17510000,3369.899902
1992-6-10 13:30,3369.899902,3370.949951,3338.290039,20880000,3343.199951
1992-6-11 13:30,3343.199951,3352.550049,3323.780029,24850000,3351.5
1992-6-12 13:30,3352,3381.580078,3352,19820000,3354.399902
1992-6-15 13:30,3354.399902,3363.189941,3337.51001,17220000,3354.899902
1992-6-16 13:30,3354.899902,3367.199951,3329.48999,19190000,3329.5
1992-6-17 13:30,3329.5,3329.75,3283.75,28140000,3287.800049
1992-6-18 13:30,3287.800049,3290.429932,3269.030029,25690000,3274.100098
1992-6-19 13:30,3274.399902,3299.530029,3274.379883,26660000,3285.399902
1992-6-22 13:30,3285.399902,3285.889893,3254.050049,20420000,3280.800049
1992-6-23 13:30,3280.800049,3296.850098,3280.540039,26320000,3285.600098
1992-6-24 13:30,3285.600098,3302.73999,3284.01001,24360000,3290.699951
1992-6-25 13:30,3290.699951,3304.080078,3271.439941,21160000,3284
1992-6-26 13:30,3284,3290.969971,3269.840088,16650000,3282.399902
1992-6-29 13:30,3282.699951,3319.860107,3282.679932,17130000,3319.860107
1992-6-30 13:30,3319.899902,3331.629883,3316.649902,18630000,3318.5
1992-7-1 13:30,3318.800049,3354.100098,3318.790039,22780000,3354.100098
1992-7-2 13:30,3354.100098,3373.889893,3326.540039,25900000,3330.300049
1992-7-6 13:30,3330.300049,3340.290039,3326.780029,23870000,3339.199951
1992-7-7 13:30,3339.199951,3352.709961,3291.389893,25200000,3295.199951
1992-7-8 13:30,3295.199951,3303.27002,3273.560059,23540000,3293.300049
1992-7-9 13:30,3293.600098,3336.5,3293.550049,23090000,3324.100098
1992-7-10 13:30,3324.100098,3339.75,3315.159912,15400000,3330.600098
1992-7-13 13:30,3330.600098,3344.070068,3327.050049,13650000,3337.300049
1992-7-14 13:30,3337.300049,3358.929932,3328.669922,19130000,3358.399902
1992-7-15 13:30,3358.399902,3363.25,3339.75,21110000,3345.399902
1992-7-16 13:30,3345.399902,3364.330078,3333.26001,21500000,3361.600098
1992-7-17 13:30,3361.100098,3361.100098,3317.050049,22830000,3331.600098
1992-7-20 13:30,3331.100098,3331.100098,3287.060059,18060000,3303
1992-7-21 13:30,3303.300049,3322.72998,3303.27002,16810000,3308.399902
1992-7-22 13:30,3307.899902,3307.899902,3275.179932,19750000,3277.600098
1992-7-23 13:30,3277.600098,3291.389893,3266.530029,23000000,3290
1992-7-24 13:30,3290,3297.300049,3276.800049,13420000,3285.699951
1992-7-27 13:30,3285.699951,3299.48999,3282.199951,14760000,3282.199951
1992-7-28 13:30,3282.199951,3335.149902,3282.199951,22000000,3334.100098
1992-7-29 13:30,3334.100098,3385.129883,3334.090088,30410000,3379.199951
1992-7-30 13:30,3379.199951,3395.939941,3374.330078,20060000,3391.899902
1992-7-31 13:30,3391.899902,3402.959961,3385.669922,13500000,3393.800049
1992-8-3 13:30,3393.800049,3399.98999,3384.050049,17280000,3395.399902
1992-8-4 13:30,3395.399902,3396.75,3377.570068,16430000,3384.300049
1992-8-5 13:30,3384.300049,3384.320068,3360.280029,17830000,3365.100098
1992-8-6 13:30,3365.100098,3365.679932,3338.929932,21950000,3340.600098
1992-8-7 13:30,3340.600098,3369.72998,3331.370117,22310000,3332.199951
1992-8-10 13:30,3332.199951,3337.580078,3316.780029,15580000,3337.560059
1992-8-11 13:30,3337.600098,3342.179932,3314.350098,18000000,3331.100098
1992-8-12 13:30,3331.100098,3342.179932,3310.840088,15480000,3320.800049
1992-8-13 13:30,3320.800049,3337.040039,3306.790039,19900000,3313.300049
1992-8-14 13:30,3313.300049,3331.909912,3311.110107,15400000,3328.899902
1992-8-17 13:30,3328.899902,3338.929932,3321.639893,13860000,3324.899902
1992-8-18 13:30,3324.899902,3332.449951,3315.699951,12930000,3329.5
1992-8-19 13:30,3329.5,3335.689941,3307.060059,14420000,3307.100098
1992-8-20 13:30,3307.100098,3315.429932,3295.439941,14690000,3304.899902
1992-8-21 13:30,3304.899902,3324.080078,3254.100098,21610000,3254.100098
